ModeIndex,StateIndex,Generator,Area,StateVariable,StateDescription,ModelName,RealPart,ImagPart,ParticipationMagnitude
55,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-1.0896672682883731e-15,-0.0,1.0896672682883731e-15
56,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,5.55837454193229e-15,0.0,5.55837454193229e-15
57,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-0.0022977814364021788,0.0,0.0022977814364021788
58,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-0.0008234647203731575,0.0,0.0008234647203731575
59,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-3.2438551515137884e-05,0.0,3.2438551515137884e-05
60,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,0.0003968383018509559,0.00011456509671344915,0.0004130445486880469
61,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,0.0003968383018509559,-0.00011456509671344915,0.0004130445486880469
62,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-9.136381333227951e-05,0.0,9.136381333227951e-05
63,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,0.0001645505845599047,0.0,0.0001645505845599047
64,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,0.0011952143995783056,0.0,0.0011952143995783056
65,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,0.000206917363826127,-0.0002177134714446176,0.00030035637349858275
66,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,0.000206917363826127,0.0002177134714446176,0.00030035637349858275
67,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-0.0001752726563851866,-0.0,0.0001752726563851866
68,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,5.575732318354019e-06,-5.2975330438783005e-06,7.6910758179152e-06
69,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,5.575732318354019e-06,5.2975330438783005e-06,7.6910758179152e-06
70,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-4.031482371931504e-06,-5.669245301392507e-06,6.956521573498891e-06
71,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-4.031482371931504e-06,5.669245301392507e-06,6.956521573498891e-06
72,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-8.145221830962281e-06,-2.248560413315271e-05,2.3915414106982107e-05
73,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-8.145221830962281e-06,2.248560413315271e-05,2.3915414106982107e-05
74,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-5.542173688527062e-05,0.0,5.542173688527062e-05
75,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,0.0013897024301789901,-0.0016190317890027123,0.002133667447904362
76,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,0.0013897024301789901,0.0016190317890027123,0.002133667447904362
77,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,7.024577285716808e-06,0.0,7.024577285716808e-06
78,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,1.4614341395711981e-06,0.0,1.4614341395711981e-06
79,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,9.994222494929202e-09,0.0,9.994222494929202e-09
81,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-1.1666032745141744e-15,-0.0,1.1666032745141744e-15
85,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,1.9752993546242564e-16,0.0,1.9752993546242564e-16
91,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,0.00011749823132442558,0.0,0.00011749823132442558
92,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,0.00018689934377902085,0.0,0.00018689934377902085
93,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,4.674021001170659e-05,0.0,4.674021001170659e-05
94,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,6.133216502546928e-05,-6.07008288389131e-06,6.163181299401072e-05
95,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,6.133216502546928e-05,6.07008288389131e-06,6.163181299401072e-05
96,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-2.5803698284316598e-08,0.0,2.5803698284316598e-08
97,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-5.030468120755437e-08,0.0,5.030468120755437e-08
98,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-7.882274644495136e-06,0.0,7.882274644495136e-06
99,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-1.3795213963572435e-05,0.0,1.3795213963572435e-05
100,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,5.1438800013711356e-05,0.0,5.1438800013711356e-05
101,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,5.6146340522521065e-06,0.0,5.6146340522521065e-06
102,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-5.417196707219071e-08,9.292535824826076e-09,5.496319894735195e-08
103,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-5.417196707219071e-08,-9.292535824826076e-09,5.496319894735195e-08
104,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,1.31117151265976e-06,-6.473728128450894e-06,6.605174230609424e-06
105,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,1.31117151265976e-06,6.473728128450894e-06,6.605174230609424e-06
106,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,2.926757589693559e-05,-3.0895964177557843e-05,4.255762682932194e-05
107,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,2.926757589693559e-05,3.0895964177557843e-05,4.255762682932194e-05
108,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,1.6388632687674322e-06,0.0,1.6388632687674322e-06
112,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,6.545751713041415e-08,0.0,6.545751713041415e-08
113,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,5.9304684972385213e-08,0.0,5.9304684972385213e-08
114,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,1.3713435823593391e-06,0.0,1.3713435823593391e-06
115,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,1.174550158507378e-07,0.0,1.174550158507378e-07
116,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-8.788058498639676e-09,-0.0,8.788058498639676e-09
117,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,8.732219188624763e-08,0.0,8.732219188624763e-08
118,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,1.1890358119130172e-05,0.0,1.1890358119130172e-05
119,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,1.0181988953507438e-07,0.0,1.0181988953507438e-07
120,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,3.918042624819164e-06,0.0,3.918042624819164e-06
121,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,1.6831609636614775e-05,-0.0,1.6831609636614775e-05
122,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-0.000131269764686578,0.0,0.000131269764686578
123,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,1.4757094278337173e-05,0.0,1.4757094278337173e-05
124,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-0.0035113871631894987,-0.0,0.0035113871631894987
125,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-0.0006814369540450268,0.0,0.0006814369540450268
126,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-2.0665140224671453e-05,0.0,2.0665140224671453e-05
127,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-4.001376207550858e-05,-0.0,4.001376207550858e-05
128,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-0.0009302605352171846,0.0,0.0009302605352171846
129,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-9.912972853104301e-06,0.0,9.912972853104301e-06
130,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-3.1805949208151544e-05,-0.0,3.1805949208151544e-05
131,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,5.86285155188212e-07,0.0,5.86285155188212e-07
132,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,0.018039891183499242,-0.00463847600278312,0.018626678006045217
133,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,0.018039891183499242,0.00463847600278312,0.018626678006045217
134,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,1.8132254111063712e-05,0.0,1.8132254111063712e-05
135,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-3.1361232930368765e-06,-0.0,3.1361232930368765e-06
136,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,1.4118277548756212e-06,0.0,1.4118277548756212e-06
140,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,0.021742110914389677,0.0,0.021742110914389677
141,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,0.0023965778363950396,-0.0,0.0023965778363950396
142,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,0.0024960160529553512,0.0,0.0024960160529553512
143,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-3.311098473869185e-07,0.0,3.311098473869185e-07
144,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-4.852004583278677e-06,0.0,4.852004583278677e-06
145,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,0.0007193057601872561,0.0,0.0007193057601872561
146,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-1.312590606874841e-05,-3.633063449241808e-05,3.8629061763745755e-05
147,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-1.312590606874841e-05,3.633063449241808e-05,3.8629061763745755e-05
148,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,9.313939236723268e-06,-3.7754776899217704e-06,1.005005949696171e-05
149,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,9.313939236723268e-06,3.7754776899217704e-06,1.005005949696171e-05
150,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,1.1433078368147196e-05,0.0,1.1433078368147196e-05
151,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,1.195029790843812e-07,0.0,1.195029790843812e-07
152,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-2.089030948686736e-09,0.0,2.089030948686736e-09
153,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,3.3647138357394665e-07,-5.234510942154299e-07,6.222652489087726e-07
154,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,3.3647138357394665e-07,5.234510942154299e-07,6.222652489087726e-07
155,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-2.962756358056935e-09,-0.0,2.962756358056935e-09
156,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,1.0341859543733252e-12,0.0,1.0341859543733252e-12
157,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-2.368581067666031e-08,-0.0,2.368581067666031e-08
158,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,8.105977805317326e-08,0.0,8.105977805317326e-08
159,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,2.673677679442601e-09,-1.4180376452715851e-08,1.4430233146913731e-08
160,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,2.673677679442601e-09,1.4180376452715851e-08,1.4430233146913731e-08
161,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,3.472479798616034e-08,0.0,3.472479798616034e-08
162,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,3.972616498542751e-09,0.0,3.972616498542751e-09
163,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-1.5011462002982278e-06,-2.589531076392237e-06,2.9931774271283924e-06
164,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-1.5011462002982278e-06,2.589531076392237e-06,2.9931774271283924e-06
165,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-1.6786828925806854e-10,0.0,1.6786828925806854e-10
166,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-1.0810391021465578e-07,0.0,1.0810391021465578e-07
170,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,4.6719867324997684e-07,0.0,4.6719867324997684e-07
171,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,7.980925258052245e-08,0.0,7.980925258052245e-08
172,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,1.7945770445500974e-07,0.0,1.7945770445500974e-07
173,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,-1.2065097377574027e-10,0.0,1.2065097377574027e-10
174,154,g1,area_1,psifd,Field (excitation) flux,Grid\G 01.ElmSym,8.634108288991975e-10,0.0,8.634108288991975e-10
1,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-1.8313658827339283e-06,-0.0,1.8313658827339283e-06
5,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,1.3323961217146002e-07,-1.6706498859349365e-07,2.1369020722846717e-07
6,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,1.3323961217146002e-07,1.6706498859349365e-07,2.1369020722846717e-07
7,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,8.314358703992137e-10,-6.999129493970374e-10,1.0868135733970927e-09
8,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,8.314358703992137e-10,6.999129493970374e-10,1.0868135733970927e-09
9,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,9.885214710060434e-07,-1.0374687848288961e-06,1.4330094829184831e-06
10,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,9.885214710060434e-07,1.0374687848288961e-06,1.4330094829184831e-06
11,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,3.847359173182843e-06,-4.298613095294576e-05,4.315796133868322e-05
12,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,3.847359173182843e-06,4.298613095294576e-05,4.315796133868322e-05
13,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,0.0015701361326236625,0.0,0.0015701361326236625
14,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,4.4309374166706474e-05,0.0007005205128267863,0.0007019204438753361
15,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,4.4309374166706474e-05,-0.0007005205128267863,0.0007019204438753361
19,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,4.016542098431726e-09,0.0,4.016542098431726e-09
20,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,8.039791559722766e-12,0.0,8.039791559722766e-12
21,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,0.0001173628933764258,0.0,0.0001173628933764258
22,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-5.710501029844473e-05,-8.280777759736318e-05,0.00010058881762800396
23,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-5.710501029844473e-05,8.280777759736318e-05,0.00010058881762800396
24,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,7.734371151832116e-05,-0.0011144045742759008,0.001117085316741063
25,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,7.734371151832116e-05,0.0011144045742759008,0.001117085316741063
26,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-0.005602307375331234,0.0,0.005602307375331234
27,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-8.855838631183682e-05,-0.0009944639926995895,0.00099839932920759
28,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-8.855838631183682e-05,0.0009944639926995895,0.00099839932920759
29,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-1.7584836370236464e-07,-1.761385654177241e-07,2.4889242906165905e-07
30,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-1.7584836370236464e-07,1.761385654177241e-07,2.4889242906165905e-07
31,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-1.1734014224220955e-06,-4.704597628165239e-07,1.2642006512304828e-06
32,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-1.1734014224220955e-06,4.704597628165239e-07,1.2642006512304828e-06
33,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,2.5563982706912136e-09,-2.5919172075660447e-09,3.6404954236023962e-09
34,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,2.5563982706912136e-09,2.5919172075660447e-09,3.6404954236023962e-09
35,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-7.768339816823945e-05,-0.0005764418987966604,0.0005816527942331787
36,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-7.768339816823945e-05,0.0005764418987966604,0.0005816527942331787
37,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,0.00011444789523226072,0.0005370627357839542,0.0005491217559802561
38,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,0.00011444789523226072,-0.0005370627357839542,0.0005491217559802561
39,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,0.0007739446967166752,0.022342675360377155,0.022356075967234955
40,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,0.0007739446967166752,-0.022342675360377155,0.022356075967234955
41,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-6.158747399141974e-06,-1.2688475805748418e-05,1.4104169163743783e-05
42,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-6.158747399141974e-06,1.2688475805748418e-05,1.4104169163743783e-05
43,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-7.261727305835421e-07,0.0002530522661767516,0.00025305330810725276
44,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-7.261727305835421e-07,-0.0002530522661767516,0.00025305330810725276
45,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-0.0013979573334950732,-0.002162703599499255,0.0025751837925786364
46,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-0.0013979573334950732,0.002162703599499255,0.0025751837925786364
47,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-0.02365216305877872,0.003241740295077489,0.0238732841791779
48,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-0.02365216305877872,-0.003241740295077489,0.0238732841791779
49,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-0.0009371019127659736,-0.0006354781847533564,0.0011322510844362513
50,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-0.0009371019127659736,0.0006354781847533564,0.0011322510844362513
51,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-0.00012293975729935967,-0.0,0.00012293975729935967
52,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,5.22765549389488e-15,0.0,5.22765549389488e-15
53,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-3.809718836713794e-14,0.0,3.809718836713794e-14
54,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,2.8067951002781622e-14,0.0,2.8067951002781622e-14
55,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,2.375979672233596e-15,0.0,2.375979672233596e-15
56,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-1.5689874201513078e-15,-0.0,1.5689874201513078e-15
57,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,0.001740585146725427,0.0,0.001740585146725427
58,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,0.0006757528643011859,-0.0,0.0006757528643011859
59,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,1.706017281690578e-06,0.0,1.706017281690578e-06
60,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-8.603105828922209e-05,-0.00017655808244198236,0.0001964029008593136
61,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-8.603105828922209e-05,0.00017655808244198236,0.0001964029008593136
62,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,6.811891186278191e-05,0.0,6.811891186278191e-05
63,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-9.491189443633518e-05,-0.0,9.491189443633518e-05
64,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,0.09322923370464935,0.0,0.09322923370464935
65,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,0.002530982427224799,-0.003724846660990611,0.004503371480881146
66,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,0.002530982427224799,0.003724846660990611,0.004503371480881146
67,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-0.006479953199765088,-0.0,0.006479953199765088
68,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-7.463700992179136e-05,-4.2753761161116004e-05,8.601492512051227e-05
69,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-7.463700992179136e-05,4.2753761161116004e-05,8.601492512051227e-05
70,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-2.10530619445613e-05,-3.9555857147530115e-05,4.4809566522310215e-05
71,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-2.10530619445613e-05,3.9555857147530115e-05,4.4809566522310215e-05
72,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-0.0002077320547735493,-0.00020512046728559375,0.00029193665867770224
73,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-0.0002077320547735493,0.00020512046728559375,0.00029193665867770224
74,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,0.000888438592373163,0.0,0.000888438592373163
75,155,g1,area_1,psi1q,Flux in 1q-damper winding,Grid\G 01.ElmSym,-0.004949003825377312,-0.016760119229619928,0.017475532479860948
